,0
4942,28188.18047
4943,38973.70334
4944,7364.23531
4945,2554.81023
4946,1598.60553
4947,1457.21434
4948,6250.07981
4949,46465.28047
4950,4370.52098
4951,477.60755
4952,1118.81251
4953,10622.29637
4954,800.49953
4955,4094.41328
4956,856.44963
4957,459.04647
4958,1426.84404
4959,53.37581
4960,667.04567
4961,21716.53647
4962,878.41181
4963,3440.26776
4964,985.11164
4965,998.00919
4966,4255.26873
4967,273.33836
4968,29982.02763
4969,864.64325
4970,1120.08279
4971,3308.78705
4972,358.61572
4973,45302.75273
4974,7421.68015
4975,3929.1564
4976,8985.05079
4977,5482.33426
4978,7978.31208
4979,7698.81821
4980,2129.99663
4981,1193.38233
4982,2460.90542
4983,1483.15387
4984,930.57715
4985,3322.47138
4986,1206.71568
4987,49897.75618
4988,1293.3577
4989,4380.74684
4990,11404.24242
4991,8264.98463
4992,1070.37336
4993,3599.78695
4994,1584.31052
4995,12916.732
4996,14383.67348
4997,53337.50068
4998,1870.04277
4999,1104.89107
